,Unnamed: 0,GID_1,AREA,PM25 microgram per cubic metter,year,iso3,Province,Country name,LC_irrigated_cropland,LC_mosaic_cropland,LC_natural_Vegetation,LC_tree_broadleaved,VALUE_70,LC_tree_needleaved,LC_tree_shrub,LC_herbacious,LC_grassland,LC_sparce_vegetation,LC_urban_areas,LC_water_bodies,LC_cropland,LC_shrubland,LC_tree_flooded,Average_wind_speed,Pop density heads per Sqkm,Average_precipitation,Maximum_temperature
845,845,PHLr109,1.67009968145,20.7746542025,2020.0,PHL,VI-Western Visayas,Philippines,25367545.0795,6941056655.28,1636068790.53,1867685506.48,0.0,758269.010528,0.0,0.0,137867.092823,55422571.315,129526133.707,574009640.97,8678182024.853,0.0,357834039.4226,2.0805815161,314.04766367,70.2040498442,29.7451713396
846,846,PHLr109,1.67009968145,22.2209867507,2021.0,PHL,VI-Western Visayas,Philippines,,,,,,,,,,,,,,,,2.39563862928,,323.191277259,29.0861889927
847,847,PHLr109,1.67009968145,23.3062810504,2022.0,PHL,VI-Western Visayas,Philippines,,,,,,,,,,,,,,,,2.02014537902,,122.561370717,29.1609553479
848,848,PHLr110,1.16749977732,23.3376017072,2007.0,PHL,VII-Central Visayas,Philippines,3584544.4134,5953238935.2,1761321044.36,764748763.891,0.0,275734.185647,0.0,0.0,0.0,77481306.1667,128009595.686,291037432.95,5013054295.689235,0.0,246713162.6071,2.68657352941,344.642958762,305.010882353,29.1949852941
849,849,PHLr110,1.16749977732,22.507323322,2008.0,PHL,VII-Central Visayas,Philippines,3584544.4134,5945449444.46,1757253965.13,775778131.317,0.0,275734.185647,0.0,0.0,0.0,77481306.1667,133662146.492,290141296.847,5006298808.149235,0.0,249539438.0104,2.13380882353,354.151225522,328.080294118,29.1063970588
850,850,PHLr110,1.16749977732,26.3637001908,2009.0,PHL,VII-Central Visayas,Philippines,3515610.86699,5930559798.43,1748981939.56,796113527.508,0.0,275734.185647,0.0,0.0,0.0,77481306.1667,140555501.133,289865562.661,5000439456.699234,0.0,251676377.9491,2.40338235294,361.121272643,144.893382353,28.2643235294
851,851,PHLr110,1.16749977732,21.5115460261,2010.0,PHL,VII-Central Visayas,Philippines,3446677.32058,5930284064.25,1748981939.56,795079524.312,0.0,275734.185647,0.0,0.0,0.0,78308508.7236,148413925.424,288349024.64,4994717972.349235,0.0,251607444.4021,2.95498529412,367.949569691,179.415588235,28.5631176471
852,852,PHLr110,1.16749977732,24.9628436799,2011.0,PHL,VII-Central Visayas,Philippines,3446677.32058,5929732595.88,1748981939.56,795079524.312,0.0,275734.185647,0.0,0.0,0.0,78308508.7236,155238346.519,287659689.176,4989479022.819235,0.0,251262776.6701,2.66613235294,374.933917258,472.261029412,29.1469705882
853,853,PHLr110,1.16749977732,22.7443169014,2012.0,PHL,VII-Central Visayas,Philippines,3446677.32058,5929387928.14,1748706205.37,795286324.951,0.0,275734.185647,0.0,0.0,0.0,78308508.7236,159925827.675,287246087.897,4985343010.039234,0.0,251538510.8561,1.36601470588,382.791391202,253.900735294,30.0046029412
854,854,PHLr110,1.16749977732,22.2716916387,2013.0,PHL,VII-Central Visayas,Philippines,3377743.77417,5930421931.34,1750912078.86,790460976.702,0.0,275734.185647,0.0,0.0,0.0,78308508.7236,175160141.432,286418885.34,4972590303.949234,0.0,251538510.8561,2.13647058824,391.495021884,211.054117647,28.8059411765
855,855,PHLr110,1.16749977732,22.1903297574,2014.0,PHL,VII-Central Visayas,Philippines,3584544.4134,5944691175.45,1764836655.23,757166073.785,0.0,275734.185647,0.0,0.0,0.0,78928910.6413,188671116.529,279456597.153,4970522297.559235,0.0,251331710.2172,3.899,398.483580189,214.771029412,27.743
856,856,PHLr110,1.16749977732,24.1676231141,2015.0,PHL,VII-Central Visayas,Philippines,3584544.4134,5944484374.81,1764836655.23,757166073.785,0.0,275734.185647,0.0,0.0,0.0,78928910.6413,193634331.87,279456597.153,4965972683.499235,0.0,251124909.5772,1.77198529412,408.692481718,218.387794118,28.9039852941
857,857,PHLr110,1.16749977732,20.7895074806,2016.0,PHL,VII-Central Visayas,Philippines,3584544.4134,5934213276.39,1756771430.3,775364530.038,0.0,275734.185647,0.0,0.0,0.0,78928910.6413,197081009.191,279456597.153,4962870673.899235,0.0,250918108.9385,1.73069117647,417.831837378,81.8307352941,30.7136764706
858,858,PHLr110,1.16749977732,22.6262698047,2017.0,PHL,VII-Central Visayas,Philippines,3584544.4134,5918841095.54,1746431398.34,799353404.189,0.0,275734.185647,0.0,0.0,0.0,78928910.6413,200389819.419,279456597.153,4960320132.689234,0.0,251883178.588,2.23929411765,426.606261913,349.412941176,29.2320588235
859,859,PHLr110,1.16749977732,22.9117258994,2018.0,PHL,VII-Central Visayas,Philippines,3515610.86699,5916221620.78,1744914860.32,803144749.242,0.0,275734.185647,0.0,0.0,0.0,78928910.6413,201354889.068,279456597.153,4959768664.319235,0.0,251883178.588,1.29,437.1588417,359.923823529,29.0813235294
860,860,PHLr110,1.16749977732,22.9298501095,2019.0,PHL,VII-Central Visayas,Philippines,3515610.86699,5912706009.91,1739951644.98,810038103.883,0.0,275734.185647,0.0,0.0,0.0,78928910.6413,205353034.76,279456597.153,4957218123.099235,0.0,252021045.6808,2.1675,446.790373867,155.263235294,29.7855882353
861,861,PHLr110,1.16749977732,21.48233833,2020.0,PHL,VII-Central Visayas,Philippines,3446677.32058,5910569069.97,1745052727.41,806246758.83,0.0,275734.185647,0.0,0.0,0.0,78928910.6413,210109449.463,279456597.153,4954047179.959234,0.0,251331710.217,2.04411764706,457.211006482,70.0376470588,30.3632352941
862,862,PHLr110,1.16749977732,23.3936702248,2021.0,PHL,VII-Central Visayas,Philippines,,,,,,,,,,,,,,,,2.04794117647,,351.829411765,29.8276470588
863,863,PHLr110,1.16749977732,24.0147237553,2022.0,PHL,VII-Central Visayas,Philippines,,,,,,,,,,,,,,,,1.97294117647,,152.998823529,29.7963235294
864,864,PHLr111,1.73239966957,19.170965127,2007.0,PHL,VIII-Eastern Visayas,Philippines,4825348.24881,4936538059.18,2948149912.93,10700554409.5,0.0,0.0,0.0,0.0,0.0,5790417.89858,26332614.7292,360729248.372,969343529.6403,0.0,1025386502.873,2.90085513078,138.911899675,528.697283702,27.7784507042
865,865,PHLr111,1.73239966957,17.8100785008,2008.0,PHL,VIII-Eastern Visayas,Philippines,4894281.79523,4871740525.55,2936706944.23,10773692902.2,0.0,0.0,0.0,0.0,0.0,5790417.89858,27504485.0182,360246713.547,969343529.6404,0.0,1027730243.451,2.7014084507,142.346887543,723.279577465,27.6659356137
866,866,PHLr111,1.73239966957,21.4177672506,2009.0,PHL,VIII-Eastern Visayas,Philippines,4894281.79523,4487504937.85,2897897357.6,11193705000.5,0.0,0.0,0.0,0.0,0.0,5790417.89858,28331687.5752,358936976.165,965690051.6808,0.0,1034899332.277,2.49427565392,144.649611432,366.082193159,26.5099698189
867,867,PHLr111,1.73239966957,17.5755656883,2010.0,PHL,VIII-Eastern Visayas,Philippines,4894281.79523,4440492259.2,2896380819.58,11240579812.1,0.0,0.0,0.0,0.0,0.0,5790417.89858,29434624.3178,359212710.351,966172586.5052,0.0,1034692531.638,2.99778672032,146.651230411,465.887625755,26.9274647887
868,868,PHLr111,1.73239966957,20.0024186122,2011.0,PHL,VIII-Eastern Visayas,Philippines,5238949.52728,4398580662.98,2891072936.5,11279871933.5,0.0,0.0,0.0,0.0,0.0,5790417.89858,30813295.246,358661241.98,969894998.0119,0.0,1037725607.681,3.30713279678,148.628934558,1288.70060362,27.4159356137
869,869,PHLr111,1.73239966957,18.074463165,2012.0,PHL,VIII-Eastern Visayas,Philippines,5583617.25934,4382657013.76,2897759490.51,11284766215.3,0.0,0.0,0.0,0.0,0.0,5790417.89858,32260899.7206,358454441.34,972928074.0541,0.0,1037449873.495,1.55952716298,151.37723286,621.118511066,28.6389537223
870,870,PHLr111,1.73239966957,17.4619545024,2013.0,PHL,VIII-Eastern Visayas,Philippines,5514683.71293,4337023006.03,2898655626.61,11326608878.0,0.0,0.0,0.0,0.0,0.0,5790417.89858,38947453.7226,357558305.237,970446466.3833,0.0,1037105205.763,2.53385311871,153.819868249,468.171529175,27.3000905433
871,871,PHLr111,1.73239966957,18.0673458749,2014.0,PHL,VIII-Eastern Visayas,Philippines,6135085.63064,3947410601.72,2976274799.87,11605789741.0,0.0,0.0,0.0,0.0,0.0,24540342.5225,47839881.2097,307512550.542,1010565790.3945,0.0,1051581250.509,4.15067404427,155.318534414,465.308953722,26.152917505
872,872,PHLr111,1.73239966957,20.1249538225,2015.0,PHL,VIII-Eastern Visayas,Philippines,6135085.63064,3946859133.34,2976136932.78,11605651873.9,0.0,0.0,0.0,0.0,0.0,24540342.5225,50666156.6126,307374683.449,1008980318.8265,0.0,1051305516.324,2.17827967807,158.897306204,534.134607646,27.0182193159
873,873,PHLr111,1.73239966957,17.1008716217,2016.0,PHL,VIII-Eastern Visayas,Philippines,6135085.63064,3942585253.47,2969795046.51,11617715244.5,0.0,0.0,0.0,0.0,0.0,24540342.5225,50872957.2518,307443616.996,1008911385.2807,0.0,1049651111.21,1.65033199195,161.607609722,210.134205231,28.8024144869
874,874,PHLr111,1.73239966957,18.0888247498,2017.0,PHL,VIII-Eastern Visayas,Philippines,6135085.63064,3938724974.87,2965314365.99,11626125137.1,0.0,0.0,0.0,0.0,0.0,24540342.5225,50872957.2518,307443616.996,1008842451.7343,0.0,1049651111.21,3.06114688129,163.666458788,761.159255533,27.4050301811
875,875,PHLr111,1.73239966957,18.8985395917,2018.0,PHL,VIII-Eastern Visayas,Philippines,6135085.63064,3930246148.66,2953250995.37,11646736267.5,0.0,0.0,0.0,0.0,0.0,24540342.5225,50872957.2518,307443616.996,1009187119.4655,0.0,1049237509.932,2.57052313883,167.172315511,877.529476861,27.3941649899
876,876,PHLr111,1.73239966957,20.0283710496,2019.0,PHL,VIII-Eastern Visayas,Philippines,6135085.63064,3941413383.18,2966003701.45,11626469804.9,0.0,0.0,0.0,0.0,0.0,24678209.6154,50872957.2518,307443616.996,1011117258.7651,0.0,1043516025.579,2.42997987928,169.466859533,353.05945674,28.1807847082
877,877,PHLr111,1.73239966957,17.3934657021,2020.0,PHL,VIII-Eastern Visayas,Philippines,6135085.63064,3951064079.68,2987304167.29,11599516788.2,0.0,0.0,0.0,0.0,0.0,24678209.6154,51493359.1695,307443616.996,1013185265.1586,0.0,1036829471.577,2.21539235412,172.180733573,197.865291751,28.5092555332
878,878,PHLr111,1.73239966957,19.0302643751,2021.0,PHL,VIII-Eastern Visayas,Philippines,,,,,,,,,,,,,,,,2.32987927565,,764.279778672,28.1330985915
879,879,PHLr111,1.73239966957,18.5897136833,2022.0,PHL,VIII-Eastern Visayas,Philippines,,,,,,,,,,,,,,,,2.18963782696,,305.280885312,27.9876257545
880,880,PHLr112,1.18019977489,23.4055498963,2007.0,PHL,IX-Zamboanga Peninsula,Philippines,23023804.5015,5220888938.12,3764116301.81,2831238618.22,0.0,0.0,0.0,0.0,0.0,1240803.83541,58593514.4499,333155829.807,1586712371.302823,0.0,644528658.948,2.23463017751,172.619487066,240.677810651,29.9842307692
881,881,PHLr112,1.18019977489,23.2437637553,2008.0,PHL,IX-Zamboanga Peninsula,Philippines,22541269.6766,5196762196.88,3754534538.86,2862948049.57,0.0,0.0,0.0,0.0,0.0,1240803.83541,62798460.781,330949956.322,1583058893.342823,0.0,648664671.734,1.54667159763,176.439398002,210.85,30.0228254438
882,882,PHLr112,1.18019977489,28.509303501,2009.0,PHL,IX-Zamboanga Peninsula,Philippines,22058734.8517,5190902845.44,3758670551.64,2862051913.46,0.0,0.0,0.0,0.0,0.0,1240803.83541,67072340.6585,329088750.569,1581128754.043823,0.0,651284146.497,2.24674556213,179.53661421,126.043491124,29.7054881657
883,883,PHLr112,1.18019977489,20.4855617626,2010.0,PHL,IX-Zamboanga Peninsula,Philippines,21920867.7589,5189455240.96,3761565760.59,2861362578.0,0.0,0.0,0.0,0.0,0.0,1240803.83541,71621954.7217,328468348.651,1577682076.7228231,0.0,650181209.754,2.2349852071,182.465589561,138.527810651,29.7998076923
884,884,PHLr112,1.18019977489,25.0417047913,2011.0,PHL,IX-Zamboanga Peninsula,Philippines,21920867.7589,5184560959.17,3759290953.56,2868462733.28,0.0,0.0,0.0,0.0,0.0,1240803.83541,74861831.403,326400342.259,1575338336.144823,0.0,651422013.59,1.9075295858,185.184210843,110.146301775,30.1339349112
885,885,PHLr112,1.18019977489,22.0931536984,2012.0,PHL,IX-Zamboanga Peninsula,Philippines,21920867.7589,5192143649.27,3769975653.25,2851160413.13,0.0,0.0,0.0,0.0,0.0,1240803.83541,77894907.4451,319369120.525,1575338336.144823,0.0,654455089.632,0.875414201183,188.88111838,250.720414201,30.7467159763
886,886,PHLr112,1.18019977489,22.4796729357,2013.0,PHL,IX-Zamboanga Peninsula,Philippines,21783000.6661,5200277807.75,3780798220.04,2824965665.5,0.0,0.0,0.0,0.0,0.0,1240803.83541,84167860.1686,318610851.515,1583058893.342823,0.0,648595738.187,2.16079881657,192.763156645,246.037573964,29.7465828402
887,887,PHLr112,1.18019977489,23.126004056,2014.0,PHL,IX-Zamboanga Peninsula,Philippines,22127668.3981,5176357867.14,3782176890.97,2847644802.26,0.0,0.0,0.0,0.0,0.0,1240803.83541,91061214.8098,307374683.449,1590503716.355823,0.0,645011193.774,4.23946745562,195.251389712,106.850295858,28.818683432
888,888,PHLr112,1.18019977489,24.3685053274,2015.0,PHL,IX-Zamboanga Peninsula,Philippines,21920867.7589,5175737465.22,3781763289.69,2847575868.72,0.0,0.0,0.0,0.0,0.0,1240803.83541,94852559.8624,307167882.81,1588504643.5098228,0.0,644735459.588,2.21378698225,199.289073094,89.2306213018,30.4082840237
889,889,PHLr112,1.18019977489,20.6485510852,2016.0,PHL,IX-Zamboanga Peninsula,Philippines,21920867.7589,5165397433.26,3777144742.08,2857640166.49,0.0,0.0,0.0,0.0,0.0,1240803.83541,95197227.5945,307167882.81,1593674659.4898229,0.0,644115057.67,1.33424556213,203.011440133,31.5945266272,32.075295858
890,890,PHLr112,1.18019977489,21.646339599,2017.0,PHL,IX-Zamboanga Peninsula,Philippines,21920867.7589,5163949828.79,3777627276.9,2854744957.54,0.0,0.0,0.0,0.0,0.0,1240803.83541,95197227.5945,307167882.81,1597672805.181823,0.0,643977190.5769999,1.98789940828,206.127278067,252.585946746,30.4881656805
891,891,PHLr112,1.18019977489,22.192585988,2018.0,PHL,IX-Zamboanga Peninsula,Philippines,21920867.7589,5162571157.86,3788863444.97,2845232128.14,0.0,0.0,0.0,0.0,0.0,1240803.83541,95197227.5945,307167882.81,1598155340.006823,0.0,643149988.02,0.824704142012,210.668002668,223.028106509,30.2727810651
892,892,PHLr112,1.18019977489,20.9090493047,2019.0,PHL,IX-Zamboanga Peninsula,Philippines,21920867.7589,5158641945.71,3792516922.93,2845094261.05,0.0,0.0,0.0,0.0,0.0,1240803.83541,95197227.5945,306616414.439,1600912681.863823,0.0,641357715.814,2.39230769231,214.015113013,81.6090236686,31.1789940828
893,893,PHLr112,1.18019977489,19.0774614421,2020.0,PHL,IX-Zamboanga Peninsula,Philippines,21507266.4804,5165190632.62,3808992040.52,2824207396.48,0.0,0.0,0.0,0.0,0.0,1240803.83541,96920566.2548,306616414.439,1600705881.223823,0.0,638117839.132,1.74230769231,218.007690756,41.3856508876,31.6094674556
894,894,PHLr112,1.18019977489,20.9410269472,2021.0,PHL,IX-Zamboanga Peninsula,Philippines,,,,,,,,,,,,,,,,1.50340236686,,257.119526627,30.8457100592
895,895,PHLr112,1.18019977489,22.8637434233,2022.0,PHL,IX-Zamboanga Peninsula,Philippines,,,,,,,,,,,,,,,,1.98905325444,,118.731952663,30.8655325444
896,896,PHLr113,1.43039972717,25.4108431022,2007.0,PHL,X-Northern Mindanao,Philippines,8409892.66222,5782973075.56,2668831182.87,5191592180.9,0.0,0.0,275734.185647,137867.092823,0.0,110293674.259,48529216.6738,117738497.271,3200653493.436,0.0,353835893.731,1.69382850242,181.230399936,392.590821256,28.395410628
897,897,PHLr113,1.43039972717,26.0659116303,2008.0,PHL,X-Northern Mindanao,Philippines,7651623.65169,5731686517.03,2663730100.44,5248186622.5,0.0,0.0,275734.185647,137867.092823,0.0,110293674.259,53423498.469,117600630.178,3194794141.9890003,0.0,355490298.844,1.31387681159,187.206618386,280.348188406,28.3067995169
898,898,PHLr113,1.43039972717,30.3050335298,2009.0,PHL,X-Northern Mindanao,Philippines,7582690.10528,5717072605.2,2659663021.2,5270314290.9,0.0,0.0,275734.185647,137867.092823,0.0,110293674.259,57283777.0681,116153025.704,3187142518.337,0.0,357351504.598,1.49374396135,192.567301477,205.697342995,27.7893719807
899,899,PHLr113,1.43039972717,24.4628075979,2010.0,PHL,X-Northern Mindanao,Philippines,7375889.46604,5709972449.91,2658491150.91,5279206718.39,0.0,0.0,275734.185647,137867.092823,0.0,110293674.259,61144055.6671,114636487.683,3183695841.024,0.0,358040840.06200004,1.71679951691,197.71994776,283.066062802,27.6511835749
900,900,PHLr113,1.43039972717,25.5593190643,2011.0,PHL,X-Northern Mindanao,Philippines,7375889.46604,5707490842.24,2658353283.82,5283135930.53,0.0,0.0,275734.185647,137867.092823,0.0,110293674.259,64728600.0805,114360753.497,3179559828.234,0.0,357558305.237,1.37991545894,203.233808445,316.827294686,28.5906038647
901,901,PHLr113,1.43039972717,24.4244896411,2012.0,PHL,X-Northern Mindanao,Philippines,7375889.46604,5708524845.44,2661386359.86,5280102854.49,0.0,0.0,275734.185647,137867.092823,0.0,110293674.259,68933546.4116,111465544.548,3176319951.552,0.0,358454441.34000003,1.03214975845,209.585550553,305.362318841,28.9826086957
902,902,PHLr113,1.43039972717,25.1880522753,2013.0,PHL,X-Northern Mindanao,Philippines,7238022.37322,5708455911.89,2662489296.6,5279964987.4,0.0,0.0,275734.185647,137867.092823,0.0,110293674.259,74241429.4853,110845142.63,3172115005.221,0.0,357213637.505,1.36350241546,215.991715974,233.406038647,27.816968599
903,903,PHLr113,1.43039972717,25.0526006554,2014.0,PHL,X-Northern Mindanao,Philippines,7169088.82681,5715073532.35,2677999344.55,5270452157.99,0.0,0.0,275734.185647,137867.092823,0.0,110293674.259,79825046.7447,82720255.694,3170805267.8419995,0.0,368518739.117,2.55367149758,221.743735153,294.389613527,26.715736715
904,904,PHLr113,1.43039972717,26.1870525703,2015.0,PHL,X-Northern Mindanao,Philippines,6824421.09475,5714522063.98,2677447876.17,5270452157.99,0.0,0.0,275734.185647,137867.092823,0.0,110293674.259,86649467.8394,82651322.1475,3165635251.865,0.0,368380872.0240001,1.40525362319,229.151429364,216.47910628,28.4040096618
905,905,PHLr113,1.43039972717,25.4431277752,2016.0,PHL,X-Northern Mindanao,Philippines,6893354.64116,5716865804.56,2685030566.28,5261077195.68,0.0,0.0,275734.185647,137867.092823,0.0,110293674.259,87959205.2212,82651322.1475,3166600321.514,0.0,365485663.074,1.38782608696,236.164878316,77.545531401,30.2004830918
906,906,PHLr113,1.43039972717,25.1217631412,2017.0,PHL,X-Northern Mindanao,Philippines,6893354.64116,5716865804.56,2687305373.31,5258250920.28,0.0,0.0,275734.185647,137867.092823,0.0,110293674.259,88234939.4069,82651322.1475,3166944989.243,0.0,365416729.528,1.38489130435,243.327244464,363.310024155,28.5025362319
907,907,PHLr113,1.43039972717,24.0893106783,2018.0,PHL,X-Northern Mindanao,Philippines,6893354.64116,5716521136.82,2709639842.35,5241431134.95,0.0,0.0,275734.185647,137867.092823,0.0,110017940.073,88234939.4069,82651322.1475,3167496457.618,0.0,359970979.361,0.961594202899,251.217950362,336.698792271,28.3270531401
908,908,PHLr113,1.43039972717,23.6496714154,2019.0,PHL,X-Northern Mindanao,Philippines,6893354.64116,5719347412.23,2733146181.67,5216201456.97,0.0,0.0,275734.185647,137867.092823,0.0,110017940.073,88372806.4997,82651322.1475,3171425669.758,0.0,354800963.381,1.54347826087,258.977440717,185.597463768,29.4179951691
909,909,PHLr113,1.43039972717,22.7023070371,2020.0,PHL,X-Northern Mindanao,Philippines,6755487.54834,5721622219.26,2748794096.71,5202621548.33,0.0,0.0,275734.185647,137867.092823,0.0,110017940.073,89820410.9744,82651322.1475,3171563536.854,0.0,349010545.483,1.45193236715,267.365242645,72.0183574879,29.9554347826
910,910,PHLr113,1.43039972717,23.3403663218,2021.0,PHL,X-Northern Mindanao,Philippines,,,,,,,,,,,,,,,,1.17355072464,,377.854589372,29.1231884058
911,911,PHLr113,1.43039972717,27.5859060297,2022.0,PHL,X-Northern Mindanao,Philippines,,,,,,,,,,,,,,,,1.44975845411,,197.752173913,29.1770531401
912,912,PHLr114,1.54889970457,22.919523538,2007.0,PHL,XI-Davao,Philippines,1585471.56747,5092258940.52,5582376455.51,6579155536.62,0.0,0.0,0.0,0.0,0.0,1999072.84594,76585170.0633,196805275.005,1069986507.40163,0.0,390784274.607,1.59505084746,174.953244973,557.167231638,29.1526666667
913,913,PHLr114,1.54889970457,22.5770934026,2008.0,PHL,XI-Davao,Philippines,1585471.56747,5069441936.66,5578516176.91,6603213344.32,0.0,0.0,0.0,0.0,0.0,1999072.84594,79273578.3734,196805275.005,1067022364.90581,0.0,393679483.557,1.36018079096,180.462086888,299.05920904,28.935220339
914,914,PHLr114,1.54889970457,27.5516624475,2009.0,PHL,XI-Davao,Philippines,1585471.56747,5049658008.84,5577275373.07,6623824474.69,0.0,0.0,0.0,0.0,0.0,1999072.84594,82651322.1475,196529540.82,1064265023.04839,0.0,393748417.103,0.843129943503,184.756370794,302.00519774,28.6066779661
